customerid,isocountrycode,regularstoreid,registrationdate,unregistrationdate,gender,age,zipcode
77000000051846916,ES,ES4504,2018-01-12,"",F,54,50010
77000000051846334,ES,ES4503,2018-01-12,"",F,35,50006
77000000051846237,ES,ES4504,2018-01-12,2018-09-20,F,38,50298
77000000051844782,ES,ES0263,2018-01-12,"",F,29,50015
77000000051844491,ES,ES4503,2018-01-12,"",F,63,50008
77000000051844394,ES,ES4504,2018-01-12,"",M,73,50015
77000000051844103,ES,ES4504,2018-01-12,"",M,54,50018
77000000051842842,ES,ES0263,2018-01-12,"",M,68,50014
77000000051842066,ES,ES0263,2018-01-12,"",F,39,08849
77000000051840611,ES,ES0428,2018-01-12,"",F,41,50019
77000000051839544,ES,ES4503,2018-01-12,"",M,25,50018
77000000051839350,ES,ES4504,2018-01-12,"",F,44,44300
77000000051839059,ES,ES4504,2018-01-12,"",F,36,50004
77000000051838574,ES,ES4503,2018-01-12,"",F,49,50750
77000000051838186,ES,ES0428,2018-01-12,"",M,58,50017
77000000051838089,ES,ES4503,2018-01-12,"","","",""
77000000051836052,ES,ES4503,2018-01-12,"",M,39,50021
77000000051835955,ES,ES4504,2018-01-12,"","","",""
77000000051835470,ES,ES4503,2018-01-12,"",M,33,50009
77000000051834985,ES,ES0428,2018-01-12,"",F,32,50006
77000000051833724,ES,ES4503,2018-01-12,"","","",""
77000000051832075,ES,ES4503,2018-01-12,"","","",""
77000000051830038,ES,ES4507,2018-01-12,"",M,45,50018
77000000051828389,ES,ES0263,2018-01-12,"",M,37,50014
77000000051828292,ES,ES4504,2018-01-12,"",F,24,50003
77000000051828098,ES,ES4504,2018-01-12,"",F,42,50018
77000000051827613,ES,ES0428,2018-01-12,"",F,52,50010
77000000051827031,ES,ES4503,2018-01-12,"",F,19,50014
77000000051825479,ES,ES0263,2018-01-12,"",F,49,50004
77000000051825285,ES,ES0263,2018-01-12,"",F,27,50014
77000000051824509,ES,ES4504,2018-01-12,"",F,50,50010
77000000051823539,ES,ES4507,2018-01-12,"",F,59,50015
77000000051823442,ES,ES0428,2018-01-12,"",F,39,44300
77000000051823054,ES,ES4504,2018-01-12,"",M,30,50017
77000000051822666,ES,ES4503,2018-01-12,"",M,37,50135
77000000051822084,ES,ES4504,2018-01-12,"",M,73,50016
77000000051821211,ES,ES4507,2018-01-12,"",F,46,50015
77000000051820435,ES,ES0428,2018-01-12,"",F,41,50012
77000000051819465,ES,ES0263,2018-02-10,2018-04-25,M,19,99826
77000000051819077,ES,ES4507,2018-01-12,"",F,42,50015
77000000051818980,ES,ES0428,2018-01-12,"",F,49,50017
77000000051818107,ES,ES4503,2018-01-11,"",M,40,50007
77000000051817428,ES,ES0263,2018-01-11,"",M,73,50002
77000000051816652,ES,ES0263,2018-01-11,"",F,34,50014
77000000051816555,ES,ES0263,2018-01-11,"",M,38,50003
77000000051815585,ES,ES0428,2018-01-11,"",M,67,50011
77000000051815391,ES,ES4507,2018-01-11,"",F,42,50015
77000000051814033,ES,ES4503,2018-01-11,"",F,52,50013
77000000051813742,ES,ES4507,2018-01-11,"","","",""
77000000051812869,ES,ES4507,2018-01-11,"",M,28,50015
77000000051811996,ES,ES0263,2018-01-11,"",F,30,08915
77000000051811608,ES,ES4507,2018-01-11,"","","",""
77000000051811317,ES,ES4503,2018-01-11,"",F,64,50007
77000000051810250,ES,ES4504,2018-01-11,"","","",""
77000000051810153,ES,ES4503,2018-01-11,"",F,64,50006
77000000051808989,ES,ES0263,2018-01-11,"",F,52,50014
77000000051808310,ES,ES0263,2018-01-11,"",F,46,50014
77000000051807825,ES,ES4503,2018-01-11,"",F,45,50059
77000000051807437,ES,ES0428,2018-01-11,"",F,57,50017
77000000051806467,ES,ES4504,2018-01-11,"",F,45,50018
77000000051806079,ES,ES4503,2018-01-11,"",F,69,50007
77000000051805982,ES,ES4503,2018-01-11,"",M,69,50009
77000000051805788,ES,ES0428,2018-01-11,"",M,19,50015
77000000051804721,ES,ES4504,2018-01-11,"",M,43,50003
77000000051804430,ES,ES0428,2018-01-11,"",M,63,50017
77000000051804333,ES,ES0428,2018-01-11,"",F,57,50017
77000000051804042,ES,ES0428,2018-01-11,"",F,39,50011
77000000051803169,ES,ES0263,2018-01-11,"",F,45,50002
77000000051802490,ES,ES0428,2018-01-11,"",M,35,50017
77000000051802296,ES,ES0428,2018-01-11,"",F,61,50011
77000000051802102,ES,ES0263,2018-01-11,"","","",""
77000000051800938,ES,ES4503,2018-01-11,"",M,44,50005
77000000051800744,ES,ES4504,2018-01-11,2018-01-11,F,34,08390
77000000051799774,ES,ES0263,2018-01-11,"",F,43,50171
77000000051799289,ES,ES4503,2018-01-11,"",M,57,50018
77000000051798707,ES,ES0263,2018-01-11,"",M,19,50002
77000000051798610,ES,ES4503,2018-01-11,"",F,34,50008
77000000051798125,ES,ES4503,2018-01-11,"",F,48,50015
77000000051797349,ES,ES4504,2018-01-11,"",F,43,50003
77000000051796864,ES,ES4503,2018-01-11,"",M,26,50740
77000000051795991,ES,ES0263,2018-01-11,"",F,27,50010
77000000051795894,ES,ES0263,2018-01-11,"","","",""
77000000051795409,ES,ES0428,2018-01-11,"","","",""
77000000051795215,ES,ES0263,2018-01-11,"","","",""
77000000051795118,ES,ES0263,2018-01-11,"",F,56,50008
77000000051794730,ES,ES0428,2018-01-11,"",M,42,50027
77000000051793857,ES,ES4504,2018-01-11,"",M,52,50010
77000000051793760,ES,ES4504,2018-01-11,"",M,27,50010
77000000051793275,ES,ES4503,2018-01-11,"",F,28,50019
77000000051793081,ES,ES4503,2018-01-11,"","","",""
77000000051790850,ES,ES4507,2018-01-11,"",M,42,50015
77000000051790268,ES,ES4507,2018-01-11,"","","",""
77000000051789977,ES,ES0263,2018-01-11,"",F,26,50002
77000000051789007,ES,ES0263,2018-01-11,"",F,38,50013
77000000051788619,ES,ES0263,2018-01-11,"",F,35,50620
77000000051788522,ES,ES4504,2018-01-11,"",F,45,50001
77000000051786970,ES,ES4503,2018-01-11,"",M,47,50007
77000000051786679,ES,ES4504,2018-01-11,"",M,56,50003
77000000051786582,ES,ES4504,2018-01-11,"",M,48,50010
77000000051786388,ES,ES0428,2018-01-11,2019-01-03,2,62,50017
77000000051785515,ES,ES4503,2018-01-11,"","","",""
77000000051784642,ES,ES4503,2018-01-11,"",M,31,50007
77000000051784545,ES,ES0428,2018-01-11,"",F,38,50011
77000000051784351,ES,ES0428,2018-01-11,"","","",""
77000000051783963,ES,ES4507,2018-01-11,"",F,60,50014
77000000051782217,ES,ES0428,2018-01-11,"",M,42,50600
77000000051781926,ES,ES4503,2018-01-10,"",F,26,44003
77000000051781247,ES,ES0263,2018-01-10,"",F,52,50014
77000000051779986,ES,ES4504,2018-01-10,"",M,49,50003
77000000051778725,ES,ES0428,2018-01-10,"",F,28,28803
77000000051776979,ES,ES4504,2018-01-10,"","","",""
77000000051776882,ES,ES0263,2018-01-10,"",M,73,50008
77000000051776591,ES,ES4503,2018-01-10,2018-01-10,F,55,46004
77000000051776494,ES,ES0263,2018-01-10,"",F,42,50016
77000000051776203,ES,ES0263,2018-01-10,"",F,50,50014
77000000051775815,ES,ES4507,2018-01-10,"",F,43,50018
77000000051775718,ES,ES4503,2018-01-10,"",F,55,50013
77000000051774942,ES,ES4503,2018-01-10,"",F,62,50008
77000000051774263,ES,ES4504,2018-01-10,"",F,41,50008
77000000051774166,ES,ES0263,2018-01-10,"",M,29,50013
77000000051773681,ES,ES4503,2018-01-10,"",M,65,50006
77000000051772614,ES,ES4503,2018-01-10,"",M,51,50008
77000000051772420,ES,ES4503,2018-01-10,"",F,45,50021
77000000051772129,ES,ES4503,2018-01-10,"","","",""
77000000051771838,ES,ES0263,2018-01-10,"",F,42,50013
77000000051769704,ES,ES0428,2018-01-10,"",M,45,50011
77000000051768637,ES,ES4503,2018-01-10,"",F,47,50004
77000000051768055,ES,ES0428,2018-01-10,"",F,25,50009
77000000051763981,ES,ES4504,2018-01-10,"",M,38,50019
77000000051762429,ES,ES4504,2018-01-10,"",F,49,50015
77000000051761847,ES,ES4504,2018-01-10,"",F,65,50011
77000000051761556,ES,ES4503,2018-01-10,"","","",""
77000000051761168,ES,ES4503,2018-01-10,"",F,32,46530
77000000051760974,ES,ES4504,2018-01-10,"",M,40,50008
77000000051760877,ES,ES4503,2018-01-10,2018-01-10,F,48,08191
77000000051760586,ES,ES4503,2018-01-10,"",F,19,50007
77000000051760004,ES,ES4503,2018-01-10,"","","",""
77000000051759616,ES,ES4503,2018-01-10,"",F,30,50007
77000000051759034,ES,ES0263,2018-01-10,2018-01-15,M,29,7200
77000000051758743,ES,ES4503,2018-01-10,2018-01-10,F,41,28922
77000000051757579,ES,ES4503,2018-01-10,"",M,47,50014
77000000051757094,ES,ES4503,2018-01-10,"",F,72,50007
77000000051756997,ES,ES0428,2018-01-10,"",F,58,50012
77000000051756027,ES,ES4503,2018-01-10,"",F,42,50007
77000000051755736,ES,ES0428,2018-01-10,"",F,35,50017
77000000051755154,ES,ES4503,2018-01-10,"",M,69,50016
77000000051753214,ES,ES4503,2018-01-10,"",F,56,50008
77000000051752341,ES,ES4503,2018-01-10,"",F,26,50002
77000000051751565,ES,ES0428,2018-01-10,"",F,41,50600
77000000051751371,ES,ES4504,2018-01-10,"",M,33,50003
77000000051749334,ES,ES4503,2018-01-10,"","","",""
77000000051749237,ES,ES4504,2018-01-10,2018-03-20,M,36,08042
77000000051748946,ES,ES4507,2018-01-10,"",F,63,50015
77000000051748849,ES,ES0263,2018-01-10,"",F,32,50014
77000000051747976,ES,ES0263,2018-01-10,"",F,37,50006
77000000051746812,ES,ES4504,2018-01-10,"",F,50,50005
77000000051746424,ES,ES0428,2018-01-10,"",M,19,40963
77000000051745648,ES,ES4503,2018-01-10,"",M,45,03300
77000000051745066,ES,ES0428,2018-01-09,"",F,36,50005
77000000051743126,ES,ES4503,2018-01-09,"",F,44,50021
77000000051742932,ES,ES4504,2018-01-09,"",M,33,50003
77000000051742544,ES,ES4503,2018-01-09,"",F,65,50820
77000000051742447,ES,ES4503,2018-01-09,"","","",""
77000000051741962,ES,ES0428,2018-01-09,"",F,59,50011
77000000051740992,ES,ES4503,2018-01-09,"",M,51,50002
77000000051737888,ES,ES0428,2018-01-09,2018-09-20,M,53,50011
77000000051737403,ES,ES4504,2018-01-09,"",F,35,50003
77000000051737015,ES,ES0263,2018-01-09,"",M,69,50009
77000000051736142,ES,ES4507,2018-01-09,"",M,68,50007
77000000051736045,ES,ES4504,2018-01-09,"",F,33,50004
77000000051735366,ES,ES0263,2018-01-09,"",M,39,50016
77000000051734493,ES,ES0263,2018-01-09,"","","",""
77000000051732650,ES,ES0428,2018-01-09,"",M,49,50011
77000000051732359,ES,ES0263,2018-01-09,"",F,52,50014
77000000051731486,ES,ES0428,2018-01-09,"",M,22,45600
77000000051730613,ES,ES0263,2018-01-09,"","","",""
77000000051730031,ES,ES4504,2018-01-09,2018-01-25,M,36,50018
77000000051729449,ES,ES4503,2018-01-09,"",F,34,50007
77000000051727412,ES,ES4503,2018-01-09,"","","",""
77000000051726636,ES,ES0428,2018-01-09,2018-02-08,F,36,08210
77000000051726248,ES,ES0263,2018-01-09,"",M,48,50016
77000000051726151,ES,ES4507,2018-01-09,"",F,61,50016
77000000051725472,ES,ES0263,2018-01-09,"",F,47,28014
77000000051723629,ES,ES0263,2018-01-09,"",M,61,50014
77000000051723047,ES,ES4507,2018-01-09,"","","",""
77000000051722659,ES,ES0428,2018-01-09,"",F,35,50012
77000000051722368,ES,ES0428,2018-01-09,2018-01-09,F,26,48002
77000000051722077,ES,ES4503,2018-01-09,"",F,26,50015
77000000051721786,ES,ES0263,2018-01-09,"",F,59,50014
77000000051721689,ES,ES4503,2018-01-09,"",M,52,50005
77000000051720913,ES,ES4503,2018-01-09,"",F,54,50007
77000000051720428,ES,ES4503,2018-01-09,"",M,40,50007
77000000051720331,ES,ES0263,2018-01-09,"",F,36,50002
77000000051720137,ES,ES0263,2018-01-09,"",M,43,50014
77000000051720040,ES,ES4503,2018-01-09,"",F,22,50002
77000000051719652,ES,ES0428,2018-01-09,"",F,47,50017
77000000051718973,ES,ES4503,2018-01-09,"",M,26,50009
77000000051717324,ES,ES4503,2018-01-09,"",F,51,50013
77000000051716354,ES,ES4503,2018-01-09,"",M,28,50294
77000000051715966,ES,ES4504,2018-01-09,"",F,46,50002
77000000051715093,ES,ES4503,2018-01-09,"",M,62,50007
77000000051713638,ES,ES4503,2018-01-09,"",F,52,50021
77000000051713444,ES,ES4503,2018-01-09,"",F,30,08290
77000000051713347,ES,ES0263,2018-01-09,"",F,27,50162
77000000051713056,ES,ES0428,2018-01-09,"",F,53,50630
77000000051712571,ES,ES4503,2018-01-09,"","","",""
77000000051712280,ES,ES4503,2018-01-09,"",M,25,50012
77000000051712086,ES,ES4507,2018-01-09,"","","",""
77000000051711019,ES,ES4503,2018-01-09,"",F,49,50008
77000000051709952,ES,ES0428,2018-01-09,"",M,44,41015
77000000051709661,ES,ES4504,2018-01-09,"",M,49,50006
77000000051708788,ES,ES4503,2018-01-08,"","","",""
77000000051708594,ES,ES0428,2018-01-08,"","","",""
77000000051702580,ES,ES4507,2018-01-08,"","","",""
77000000051701804,ES,ES4503,2018-01-08,"",F,33,50006
77000000051701222,ES,ES4504,2018-01-08,"",F,54,44566
77000000051700931,ES,ES4503,2018-01-08,"",F,55,50014
77000000051699670,ES,ES4504,2018-01-08,"",F,69,50109
77000000051699573,ES,ES4504,2018-01-08,"",F,60,50109
77000000051698215,ES,ES4504,2018-01-08,"",M,61,50018
77000000051697051,ES,ES4503,2018-01-08,2018-01-08,F,30,30140
77000000051696760,ES,ES4503,2018-01-08,2018-01-08,F,47,41010
77000000051696178,ES,ES4503,2018-01-08,"",F,30,50006
77000000051695790,ES,ES4503,2018-01-08,2018-05-31,F,31,50022
77000000051693850,ES,ES4504,2018-01-08,"","","",""
77000000051691619,ES,ES0428,2018-01-08,"",M,49,50017
77000000051691328,ES,ES0428,2018-01-08,"",M,46,50012
77000000051690649,ES,ES4503,2018-01-08,"",M,56,50021
77000000051690552,ES,ES4504,2018-01-08,"",M,49,50015
77000000051689679,ES,ES4507,2018-01-08,"",F,54,50016
77000000051687933,ES,ES4504,2018-01-08,"",F,50,50011
77000000051687448,ES,ES0263,2018-01-08,"",F,43,50002
77000000051687060,ES,ES0263,2018-01-08,"",F,58,50016
77000000051686866,ES,ES0263,2018-01-08,"",F,43,50014
77000000051686284,ES,ES4504,2018-01-08,"",F,43,50001
77000000051685993,ES,ES4504,2018-01-08,"","","",""
77000000051685217,ES,ES4503,2018-01-08,"",F,48,50012
77000000051684732,ES,ES4507,2018-01-08,"",F,56,50015
77000000051684247,ES,ES4504,2018-01-08,"",M,32,50015
77000000051682792,ES,ES4503,2018-01-08,"",F,29,50007
77000000051682404,ES,ES0263,2018-01-08,"",F,30,50015
77000000051681628,ES,ES4507,2018-01-08,"",M,45,50740
77000000051681240,ES,ES4507,2018-01-08,"",M,63,50193
77000000051681046,ES,ES4503,2018-01-08,"",M,32,50014
77000000051680561,ES,ES0263,2018-01-08,"",M,21,50014
77000000051680076,ES,ES4503,2018-01-08,"",M,43,50021
77000000051679785,ES,ES0263,2018-01-08,"",M,49,50014
77000000051678233,ES,ES4503,2018-01-08,"",F,34,50016
77000000051675711,ES,ES4507,2018-01-08,"","","",""
77000000051674838,ES,ES0428,2018-01-08,"",F,26,50017
77000000051673868,ES,ES0428,2018-01-08,"",F,41,50011
77000000051673771,ES,ES0263,2018-01-08,"",M,27,50006
77000000051673674,ES,ES4503,2018-01-08,"",F,58,50008
77000000051672025,ES,ES4503,2018-01-07,"",F,20,08004
77000000051671734,ES,ES4504,2018-01-07,"",F,46,500018
77000000051671055,ES,ES4507,2018-01-07,"",F,44,50015
77000000051669503,ES,ES4504,2018-01-07,"",M,29,03202
77000000051669115,ES,ES4507,2018-01-07,"","","",""
77000000051668436,ES,ES4503,2018-01-07,"",F,38,50007
77000000051668242,ES,ES0428,2018-01-07,"",F,24,50196
77000000051667660,ES,ES0263,2018-01-07,"","","",""
77000000051667175,ES,ES0428,2018-01-07,"",F,33,22590
77000000051664653,ES,ES0428,2018-01-07,"",F,48,50009
77000000051664168,ES,ES4503,2018-01-07,"",M,42,50550
77000000051664071,ES,ES4503,2018-01-07,"",M,56,29210
77000000051662519,ES,ES4503,2018-01-07,"",M,54,50013
77000000051662034,ES,ES0263,2018-01-07,"",F,34,50002
77000000051659803,ES,ES0428,2018-01-07,"",F,39,50012
77000000051659706,ES,ES4503,2018-01-07,2019-01-03,2,44,50011
77000000051659124,ES,ES4504,2018-01-07,"",F,61,50015
77000000051658445,ES,ES4503,2018-01-07,"",M,37,50007
77000000051656214,ES,ES4503,2018-01-07,"",M,35,50021
77000000051655729,ES,ES4503,2018-01-07,"",F,68,50006
77000000051655341,ES,ES0263,2018-01-07,"",M,41,50430
77000000051653692,ES,ES4503,2018-01-07,"",M,40,50021
77000000051652916,ES,ES0263,2018-01-07,"",F,41,28770
77000000051652819,ES,ES0263,2018-01-07,"","","",""
77000000051652237,ES,ES4504,2018-01-07,"",F,31,50003
77000000051651170,ES,ES0263,2018-01-07,"",F,53,50015
77000000051649618,ES,ES4503,2018-01-07,"",M,47,50007
77000000051649521,ES,ES0263,2018-01-07,"",M,45,50014
77000000051648357,ES,ES0263,2018-01-07,2018-01-07,M,31,46022
77000000051647290,ES,ES4507,2018-01-07,"","","",""
77000000051646902,ES,ES4504,2018-01-07,"",M,59,50018
77000000051645835,ES,ES0263,2018-01-06,"",F,64,50014
77000000051645253,ES,ES0428,2018-01-06,"",F,73,50007
77000000051645156,ES,ES0263,2018-01-06,"",F,19,50001
77000000051643604,ES,ES0263,2018-01-06,"",M,20,50014
77000000051643022,ES,ES4504,2018-01-06,"",F,57,50003
77000000051639627,ES,ES4507,2018-01-06,"","","",""
77000000051639530,ES,ES0263,2018-01-06,"",M,34,50014
77000000051639433,ES,ES4503,2018-01-06,"",M,43,50013
77000000051638463,ES,ES0428,2018-01-06,"",F,52,03502
77000000051637881,ES,ES0428,2018-01-06,"",F,52,50011
77000000051636620,ES,ES4503,2018-01-06,"","","",""
77000000051633807,ES,ES4504,2018-01-06,"","","",""
77000000051633613,ES,ES4503,2018-01-06,"",F,62,50782
77000000051633322,ES,ES0263,2018-01-06,"","","",""
77000000051631770,ES,ES4503,2018-01-06,"","","",""
77000000051631188,ES,ES0428,2018-01-06,"",F,39,50620
77000000051628278,ES,ES4503,2018-01-06,"",M,52,50009
77000000051627987,ES,ES0263,2018-01-06,"",M,45,08729
77000000051625174,ES,ES4504,2018-01-06,"",F,66,50018
77000000051624883,ES,ES0428,2018-01-06,"","","",""
77000000051623040,ES,ES4503,2018-01-05,"","","",""
77000000051622749,ES,ES0428,2018-01-05,"",F,31,50010
77000000051621585,ES,ES4507,2018-01-05,"",M,66,50008
77000000051620130,ES,ES0263,2018-01-05,"",F,31,50022
77000000051618093,ES,ES4503,2018-01-05,"",M,40,50007
77000000051617317,ES,ES4504,2018-01-05,"",F,34,50004
77000000051617123,ES,ES4504,2018-01-05,"",M,45,50004
77000000051615959,ES,ES4507,2018-01-05,"",F,63,50014
77000000051614892,ES,ES0428,2018-01-05,2018-01-07,F,40,28037
77000000051614407,ES,ES0428,2018-01-05,"",F,19,50010
77000000051612564,ES,ES0428,2018-01-05,2019-01-04,1,50,50017
77000000051611885,ES,ES4507,2018-01-05,"",F,71,50015
77000000051610333,ES,ES4503,2018-01-05,"",F,36,50021
77000000051610236,ES,ES4504,2018-01-05,"",M,46,50010
77000000051606162,ES,ES4507,2018-01-05,"",F,65,50014
77000000051605871,ES,ES0428,2018-01-05,"",F,54,50010
77000000051605289,ES,ES4503,2018-01-05,"",M,26,45600
77000000051604222,ES,ES0263,2018-01-05,"",F,32,50195
77000000051603931,ES,ES4503,2018-01-05,"",F,68,50007
77000000051603155,ES,ES4504,2018-01-05,"",M,55,50018
77000000051602185,ES,ES4504,2018-01-05,"","","",""
77000000051601215,ES,ES0263,2018-01-05,2019-01-03,2,52,50014
77000000051600342,ES,ES0428,2018-01-05,"",F,20,50017
77000000051599372,ES,ES4504,2018-01-05,"",F,56,50003
77000000051598111,ES,ES4503,2018-01-05,"","","",""
77000000051596947,ES,ES4503,2018-01-05,"",F,27,50018
77000000051594425,ES,ES0428,2018-01-05,"","","",""
77000000051593940,ES,ES4503,2018-01-05,"",F,34,50013
77000000051593358,ES,ES0263,2018-01-05,"",M,53,50172
77000000051592776,ES,ES0263,2018-01-05,"",F,52,50193
77000000051592582,ES,ES4507,2018-01-05,"",M,29,50610
77000000051592485,ES,ES4507,2018-01-05,"","","",""
77000000051591127,ES,ES0428,2018-01-05,"",F,27,50011
77000000051590933,ES,ES4504,2018-01-05,"","","",""
77000000051589284,ES,ES0263,2018-01-04,"","","",""
77000000051588993,ES,ES4504,2018-01-04,"","","",""
77000000051588508,ES,ES0428,2018-01-04,"",M,57,50003
77000000051587635,ES,ES0263,2018-01-04,"",F,36,50014
77000000051587344,ES,ES4503,2018-01-04,"",M,30,18004
77000000051586859,ES,ES0263,2018-01-04,"",F,39,50009
77000000051586180,ES,ES4504,2018-01-04,"",F,55,50017
77000000051585695,ES,ES4503,2018-01-04,"",F,44,50171
77000000051585210,ES,ES4503,2018-01-04,2019-01-03,1,54,50021
77000000051583852,ES,ES4504,2018-01-04,"",M,69,50018
77000000051582203,ES,ES4503,2018-01-04,"","","",""
77000000051577838,ES,ES4504,2018-01-04,"",F,23,50003
77000000051577547,ES,ES4503,2018-01-04,"",M,37,50018
77000000051575219,ES,ES4503,2018-01-04,"",M,47,50690
77000000051574831,ES,ES4503,2018-01-04,"",F,29,50180
77000000051574443,ES,ES4504,2018-01-04,"","","",""
77000000051572406,ES,ES4504,2018-01-04,"",M,47,50017
77000000051571436,ES,ES0428,2018-01-04,"",F,41,50012
77000000051568914,ES,ES4503,2018-01-04,"","","",""
77000000051567847,ES,ES4503,2018-01-04,"",M,37,50002
77000000051566877,ES,ES4504,2018-01-04,"","","",""
77000000051566489,ES,ES4507,2018-01-04,"",F,48,50830
77000000051566295,ES,ES0263,2018-01-04,"",F,59,50002
77000000051565713,ES,ES4504,2018-01-04,"",M,44,50014
77000000051563773,ES,ES0428,2018-01-04,"",F,70,50017
77000000051563579,ES,ES0263,2018-01-04,"",M,48,50014
77000000051563482,ES,ES0263,2018-01-04,"",F,58,50002
77000000051561542,ES,ES4503,2018-01-04,"",M,40,50021
77000000051561445,ES,ES4504,2018-01-04,"",F,74,28017
77000000051560863,ES,ES0428,2018-01-04,"",M,64,50017
77000000051558438,ES,ES4504,2018-01-04,"",F,57,50018
77000000051556886,ES,ES4503,2018-01-04,"","","",""
77000000051556013,ES,ES0263,2018-01-04,2018-09-20,F,68,50014
77000000051555819,ES,ES4504,2018-01-04,"","","",""
77000000051554558,ES,ES0263,2018-01-04,"","","",""
77000000051553879,ES,ES4504,2018-01-04,"","","",""
77000000051553685,ES,ES0428,2018-01-04,"",M,46,50004
77000000051553297,ES,ES0428,2018-01-04,"",F,39,50012
77000000051552909,ES,ES4503,2018-01-04,2018-05-05,M,40,50007
77000000051552521,ES,ES4503,2018-01-04,"",F,39,50021
77000000051551648,ES,ES4503,2018-01-04,"",F,49,50007
77000000051549805,ES,ES4503,2018-01-04,"",M,53,44540
77000000051549611,ES,ES0263,2018-01-04,"",F,56,50002
77000000051549126,ES,ES0428,2018-01-04,"",M,33,50840
77000000051549029,ES,ES0263,2018-01-04,"",M,49,50014
77000000051548932,ES,ES0428,2018-01-04,"",F,24,50012
77000000051548544,ES,ES0428,2018-01-04,"",F,34,50010
77000000051548447,ES,ES0263,2018-01-08,2018-01-31,F,26,1234
77000000051546895,ES,ES4504,2018-01-04,"",F,27,50003
77000000051545246,ES,ES0428,2018-01-03,"",F,39,50012
77000000051544955,ES,ES4503,2018-01-03,"",F,41,50007
77000000051543694,ES,ES4507,2018-01-03,"",F,52,50015
77000000051542821,ES,ES0428,2018-01-03,"","","",""
77000000051542433,ES,ES4503,2018-01-03,"","","",""
77000000051542142,ES,ES0263,2018-01-03,"",F,35,50007
77000000051541366,ES,ES0428,2018-01-03,"","","",""
